ticker,date,period,article_count,headlines,direction,distinct_events,cat_ai_infrastructure_platforms,cat_ai_product_platform_ecosystem,cat_analyst_consensus_signals,cat_autonomous_driving_robotaxi,cat_cloud_infrastructure_investment,cat_cybersecurity_service_incidents,cat_earnings_deliveries_production,cat_earnings_valuation_milestones,cat_enterprise_industry_adoption,cat_ev_market_competition_pricing,cat_gaming_consumer_products,cat_gaming_entertainment_strategy,cat_market_sector_sentiment,cat_musk_leadership_governance,cat_openai_partnership_governance,cat_regulatory_antitrust_legal,cat_regulatory_geopolitical_risk,cat_safety_recalls_regulatory,cat_supply_chain_competitive_dynamics,cat_workforce_operations_restructuring,actionability,capital_commitment_scale,ceo_focus_dilution,competitive_impact,controversy,directional_clarity,expected_duration,information_density,management_signal,materiality,narrative_shift,regulatory_risk,repeatedness,scope,sentiment_strength,supply_chain_significance,surprise,temporal_horizon,reasoning
NVDA,2024-06-14,gap,1,Wall Street futures pull back as markets eye cautious Fed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-20,gap,5,"NVIDIA : Crack the Case With ‘Tell Me Why’ and ‘As Dusk Falls’ on GeForce NOW | Nvidia set to solidify position as world's most valuable company | Shares steady, pound treads cautiously ahead of BoE meeting | MORNING BID EUROPE-Bailey likely to bail on rate change | Wheat extends decline on higher supply forecast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-21,gap,6,"MORNING BID AMERICAS-Nvidia gets vertigo, dollar builds steam | Huawei says it has made AI breakthroughs | Huawei says it has made huge strides, from operating systems to AI | Huawei Executive: Our Ascend Ai Infrastructure Has Become The S… | Nvidia's staggering gains leave investors wondering whether to cash in or buy mo | Technology Shares Slide After Strong Run -- Technology Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-24,gap,1,Technology Shares Slip As Nvidia Pulls Back -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-25,gap,12,"European stocks fall after Nvidia slump, US futures tick up | US tech nerves hit mood in Europe | Nasdaq futures rise as Nvidia stabilizes after AI stocks rout | NVIDIA : EvolutionaryScale Debuts With ESM3 Generative AI Model for Protein Desi | MORNING BID AMERICAS-Nvidia's half trillion hiccup; Bitcoin, China slide | Sterling edges up against dollar, yen | European stocks fall as Nvidia slump hits tech sector | Japan's Nikkei closes at highest since mid-April as value shares rally | Asian shares mostly higher, yen hits record low versus euro | Asian shares subdued, yen hits record low versus euro | MORNING BID ASIA-Tech that - Nvidia slump sours market mood | Tech Down as Nvidia Slides -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-26,gap,15,"Thinking Outside the Blox: How Roblox Is Using Generative AI to Enhance User Exp | Cut the Noise: NVIDIA Broadcast Supercharges Livestreaming, Remote Work | TSX futures inch up on firm crude prices | North American Morning Briefing : Nasdaq Futures Rise, Boosted by Nvidia | Morning Bid: Rate angst creeps back; yuan, yen weaken anew | MORNING BID AMERICAS-Rate angst creeps back; yuan, yen weaken anew | European shares gain, Aussie jumps, yen teeters near 160 | FTSE 100 called higher, US tech recovers | Asian shares wobble as investors wary before US inflation data | Indonesian rupiah hovers near four-year lows | MORNING BID EUROPE-Cautious markets keep tech enthusiasm in check | Japan's Nikkei surges to over two-month high on tech rally | Asian shares shaky as investors wary before US inflation data | Tech Up as Nvidia Rebounds -- Tech Roundup | MORNING BID ASIA-Resilience vs quarter-end caution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-27,gap,2,NVIDIA : GeForce NOW Unleashes High-Stakes Horror With ‘Resident Evil Village’ | Into the Omniverse: SyncTwin Helps Democratize Industrial Digital Twins With Gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-06-28,gap,1,Analysis-Election and Fed risks loom for US stocks after strong first half of 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-01,gap,2,"MORNING BID AMERICAS-H2 kicks off, markets bet on French gridlock | Tech boom leads global markets through first half of 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-02,gap,4,"MORNING BID AMERICAS-Growth ebbs, curves steepen, Powell in Portugal | Echoes of dotcom bubble haunt AI-driven US stock market | Nvidia to face antitrust charges in France: sources | Tech Up on AI Momentum -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-03,gap,1,NVIDIA : Decoding How the Generative AI Revolution BeGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-05,gap,2,"Wall St Week Ahead-Earnings season to test hopes for broader stocks rally | MORNING BID AMERICAS-Labor in focus - US jobs, new UK government",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-08,gap,2,"MORNING BID AMERICAS-Stocks surfing new highs, French surprise | North American Morning Briefing : Stock Futures -2-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-09,gap,2,"MORNING BID AMERICAS-Eyes switch to inflation vs elections, Powell up | Tech Up on Earnings Optimism -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-10,gap,6,"NVIDIA : Paige Cofounder Thomas Fuchs’ Diagnosis on Improving Cancer Patient Out | Mission NIMpossible: Decoding the Microservices That Accelerate Generative AI | Shares climb, bonds rally as September Fed rate cut chances grow | Futures higher as Nvidia, other megacaps build on gains | Morning Bid: Calm markets as China skirts deflation, NZ doves coo | Rate cut prospects could bolster US stocks as investors await earnings, election",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-11,gap,2,"NVIDIA : ‘Once Human,’ Twice the Thrills on GeForce NOW | Morning Bid: CPI caution seems no barrier, sterling surges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-12,gap,3,Mile-High AI: NVIDIA Research to Present Advancements in Simulation and Gen AI a | US companies head into earnings facing high expectations | MORNING BID ASIA -Yen rallies: CPI short squeeze or intervention?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-15,gap,2,French competition authority confirms investigation into Nvidia | Nvidia investor dilemma: how much is too much in a stock portfolio?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-16,gap,1,"Next Gen Video Editing: Wondershare Filmora Adds NVIDIA RTX Video HDR Support, R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-18,gap,2,"Hot Deal, Cool Prices: GeForce NOW Summer Sale Offers Priority and Ultimate Memb | MORNING BID AMERICAS-TSMC steadies the chips, ECB and Netflix eyed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-22,gap,2,"EXCLUSIVE -Nvidia preparing version of new flaghip AI chip for Chinese market, s | Japan's Nikkei extends falls as chip-related stocks tumble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-24,gap,1,NVIDIA : Demystifying AI-Assisted Artistry With Adobe Apps Using NVIDIA RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-25,gap,1,Nvidia supplier SK Hynix's Q2 profit soars on AI boom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-29,gap,1,China's industrial profits post faster gains in June despite faltering economy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-30,gap,10,"LargeCap Big Tech Stocks Report Earnings Today: Discover SmallCap Stocks Inside  | NVIDIA : ‘Everybody Will Have An AI Assistant,’ NVIDIA CEO Tells SIGGRAPH Audien | NVIDIA : Creators To Have Personalized AI Assistants, Meta CEO Mark Zuckerberg T | Recipe for Magic: WPP and NVIDIA Omniverse Help The Coca-Cola Company Scale Gene | Reality Reimagined: NVIDIA Introduces fVDB to Build Bigger Digital Models of the | NVIDIA : Supercharges Digital Marketing With Greater Control Over Generative AI | NVIDIA : New NVIDIA Digital Human Technologies Enhance Customer Interactions Acr | NVIDIA : Hugging Face Offers Developers Inference as a Service Powered by NVIDIA | AI Gets Physical: New NVIDIA NIM Microservices Bring Generative AI to Digital En | For Your Edification: Shutterstock Releases Generative 3D, Getty Images Upgrades",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-07-31,gap,1,Taking AI to Warp Speed: Decoding How NVIDIA’s Latest RTX-Powered Tools and Apps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-01,gap,3,"MORNING BID ASIA-Extraordinary rally rips through all markets | Arm quarterly revenue beats Wall Street forecasts, outlook in line | S&P 500, Nasdaq rise on chip sector rally, Fed signals of upcoming rate cut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-02,gap,3,"Nvidia shares fall 2% in Frankfurt after media report of US probe | US launches Nvidia antitrust probe after rivals' complaints, The Information rep | Nvidia faces US DOJ probe over complaints from rivals, The Information reports",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-05,gap,3,"MORNING BID AMERICAS-Stocks reel on 'R-word' return, Nikkei dives 12% | Delay to Nvidia's new AI chip could affect Microsoft, Google, Meta, Information  | Nvidia's New Ai Chip Is Delayed, Impacting Microsoft, Google, Meta- The Informat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-06,gap,1,NVDA Investors Have Opportunity to Join NVIDIA Corporation Fraud Investigation w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-07,gap,1,NVIDIA : Recursion CEO Chris Gibson on Accelerating the Biopharmaceutical Indust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-08,gap,2,"NVIDIA : Figure Unveils Next-Gen Conversational Humanoid Robot With 3x AI Comput | NVIDIA : GeForce NOW Celebrates 2,000 Games in the Cloud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-09,gap,5,"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces Inve | Nasdaq, S&P futures inch up on dovish Fed comments after jobs data | Futures rise on dovish Fed comments after jobs data | Law Offices of Howard G. Smith Announces Investigation of NVIDIA Corporation (NV | NVIDIA Corporation (NVDA) Investigation: Bronstein, Gewirtz & Grossman, LLC Enco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-13,gap,2,"Huawei readies new AI chip to challenge Nvidia in China, WSJ reports | MORNING BID ASIA-Newfound market calm awaits tests for turbulence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-14,gap,3,"NVIDIA : Decoding NVIDIA Edify — The Technology That Helps Developers Create Cus | More investors plan to cut hedge fund exposure, says Preqin survey | Tech Up Sharply After Inflation Data -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-15,gap,1,GeForce NOW and CurseForge Bring Mod Support to ‘World of Warcraft: The War With,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-19,gap,1,"NVIDIA Corporation (NVDA) Investigation: Bronstein, Gewirtz & Grossman, LLC Enco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-20,gap,3,"At Gamescom 2024, GeForce NOW Brings ‘Black Myth: Wukong’ and ‘FINAL FANTASY XVI | NVIDIA : Announces First Digital Human Technologies On-Device Small Language Mod | Level Up: NVIDIA, MediaTek to Bring G-SYNC Display Technologies to More Gamers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-21,gap,2,"High-Tech Highways: India Uses NVIDIA Accelerated Computing to Ease Tollbooth Tr | NVIDIA : Showcases New AI Capabilities With ACE, RTX Games and More at Gamescom ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-23,gap,2,"Nvidia: Wedbush raises price target | Take Five: Nvidia, let's see what you've got",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-08-29,gap,12,"Crystal-Clear Gaming: ‘Visions of Mana’ Sharpens on GeForce NOW | Nvidia 'beats' as expected, but fallout limited | Morning Bid: Nvidia 'beats' as expected, but fallout limited | Tokyo stocks end flat on Nvidia earnings, dip-buying | Nvidia: EPS multiplied by 2.5 in Q2 | Morning Bid: Nvidia watch party over, back to inflation vigil | Tokyo stocks fall in morning as Nvidia earnings disappoint | Asian shares track Wall Street futures lower as Nvidia disappoints | Nations building their own AI models add to Nvidia's growing chip demand | Tokyo stocks open lower on weak tech issues after Nvidia earnings | Nvidia's forecast dampens AI enthusiasm in other tech stocks | Morning Bid: Nvidia waiting game over, caution descends",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-04,gap,6,"Hammer Time: Machina Labs’ Edward Mehr on Autonomous Blacksmith Bots and More | Do the Math: New RTX AI PC Hardware Delivers More AI, Faster | North American Morning Briefing : Stocks Seen Weaker Again as Fears Build Over E | Tech Slides on Chip Demand Fears - Tech Roundup | NVIDIA : Investor Presentation September 2024 | Nvidia hit with subpoena from US Justice Department, Bloomberg News reports",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-05,gap,3,NVIDIA : 19 New Games to Drop for GeForce NOW in September | Nvidia Invests in Japanese AI Company's $100 Million Funding Round | Tech Little Changed as Stability Returns to Sector - Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-12,gap,2,NVIDIA : GeForce NOW to Bring ‘Dead Rising Deluxe Remaster’ to the Cloud at Laun | Tech Up on AI Rebound -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-18,gap,1,"NVIDIA : How SonicJobs Uses AI Agents to Connect the Internet, Starting with Job",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-24,gap,1,High Speed AI: Hitachi Rail Advances Real Time Railway Analysis Using NVIDIA Tec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-26,gap,2,Malaysia generating enough energy surplus for big development projects and expor | Nvidia supplier SK Hynix says begins mass production of 12-layer HBM3E chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-27,gap,1,Tech Up After Micron Earnings -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-09-30,gap,1,"Bon Voyage: NIO Unveils ONVO L60 Smart Electric SUV, Built on NVIDIA DRIVE Orin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-03,gap,2,"NVIDIA : How AI and Accelerated Computing Drive Energy Efficiency | No Tricks, Just Games: GeForce NOW Thrills With 22 Games in October",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-04,gap,1,Tech Up as Nvidia Touts AI Demand -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-10,gap,3,"The Next Chapter Awaits: Dive Into ‘Diablo IV’s’ Latest Adventure ‘Vessel of Hat | AMD likely to launch new AI chips at San Francisco data center event | AI Summit: US Energy Secretary Highlights AI’s Role in Science, Energy and Secur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-11,gap,1,Game-Changer: How the World’s First GPU Leveled Up Gaming and Ignited the AI Era,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-15,gap,4,"US mulls capping Nvidia AI chips exports to some countries, Bloomberg News repor | Nvidia Shares Gain 2.4%, Closing at Highest Level on Record | Closing Bell | Tech Advances as Nvidia Tests All-Time Highs - Tech Roundup | Starting to See Efficiency Gains From AI: Simplify's Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-17,gap,2,"Get Ready to Slay: ‘Dragon Age | Dow notches another record high; banks, small-caps climb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-21,gap,1,Tech Advances as Traders Chase AI Gains - Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-22,gap,4,"NVIDIA : What Is Agentic AI | Nvidia plans to invest in Thailand, Bloomberg News reports | NVIDIA : Brings Generative AI Tools, Simulation and Perception Workflows to ROS  | NVIDIA : CEO Jensen Huang to Spotlight Innovation at India’s AI Summit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-23,gap,3,"NVIDIA : How to Accelerate Larger LLMs Locally on RTX With LM Studio | NVIDIA : Denmark Launches Leading Sovereign AI Supercomputer to Solve Scientific | EU lags US and China in AI investments, Nvidia CEO says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-24,gap,13,"‘Call of Duty: Black Ops 6’ Storms Into the Cloud With GeForce NOW | NVIDIA : Zoom’s AI-First Transformation to Boost Business Productivity, Collabor | Nvidia CEO Jensen Huang gets rock star treatment from India's tech enthusiasts | The Three Computer Solution: Powering the Next Wave of AI Robotics | NVIDIA : F5 Turbocharge Sovereign AI Cloud Security, Efficiency | Start Local, Go Global: India’s Startups Spur Growth and Innovation With NVIDIA  | World’s Greatest Upskill: Consulting Giants Team With NVIDIA to Transform India  | Open for AI: India Tech Leaders Build AI Factories for Economic Transformation | NVIDIA : India’s Robotics Ecosystem Adopts NVIDIA Isaac and Omniverse to Build N | NVIDIA : India Manufacturers Build Factory Digital Twins With NVIDIA AI and Omni | NVIDIA : Healthcare Leaders Across India Bring NVIDIA NIM for Hindi Language to  | NVIDIA : India Enterprises Serve Over a Billion Local Language Speakers Using LL | Nvidia rolls out Hindi-language AI model in India as CEO Huang visits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-28,gap,1,Asset managers roll out new ETFs to tap in to AI buzz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-10-29,gap,1,Tech Up Ahead of Magnificent Seven Earnings -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-14,cc,3,"NVIDIA : Researchers Poised for Advances With NVIDIA CUDA Quantum | NVIDIA Supercharges Hopper, the World's Leading AI Computing Platform | Lenovo Unleashes Performance with ThinkStation P8 Powered by AMD Ryzen Threadrip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-15,cc,2,NVIDIA Introduces Generative AI Foundry Service on Microsoft Azure for Enterpris | Tech Surges as Treasury Yields Plunge -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-17,cc,1,NVIDIA : and Scaleway Speed Development for European Startups and Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-22,cc,8,"Nvidia : analysts unanimously hail results | MORNING BID AMERICAS-AI buzzes but market shrugs at Nvidia beat | Futures muted as Nvidia slips, peak-rate optimism ebbs | Nvidia : quarterly adjusted EPS up 593 | NVIDIA Corporation : New record for Nvidia | New record for Nvidia | MORNING BID EUROPE-Nvidia shares take bumpy ride after hours | News Highlights : Top Company News of the Day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-24,cc,2,"Investors flock back to AI fund on rate cut hopes, Nvidia results | Nvidia delays launch of new China-focused AI chip -sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-27,cc,1,News Highlights : Top Company News of the Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-28,cc,1,"Amazon, Nvidia Expand Cloud Collaboration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-11-29,cc,1,Nvidia : extended collaboration with AWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-04,cc,2,"Nvidia to work with SoftBank, other Japan firms to push AI research | Nvidia CEO says he will do utmost to prioritise Japan in supplying GPUs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-07,cc,1,"AMD forecasts $45 billion AI chip market this year, $2 billion in sales in 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-08,cc,1,Nvidia chief says 'no concerns' US measure to speed up chips projects was blocke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-11,cc,5,"Fastweb to develop native Italian trained AI language model | NVIDIA : How NVIDIA Fuels the AI Revolution With Investments in Game Changers an | After US curbs, Tencent and small chip designers chase Nvidia's China crown | Nvidia to expand partnership with Vietnam, support AI development - CEO | Nvidia CEO plans to expand partnership with Vietnam, support Vietnam AI developm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-12,cc,1,China chip firms vie to take sales from Nvidia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-13,cc,1,"Pie From the Sky : Drone Startup Delivers Pizza, Meds and Side of Excitement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-19,cc,1,NVIDIA : to Reveal New AI Innovations at CES 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-21,cc,1,Micron shares jump on forecast for quicker recovery in chip demand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-26,cc,2,NVIDIA : 5 Ways AI Created Smarter Spaces in 2023 | NVIDIA : Holiday Card Glows Gold and Green on Cold Winter’s Eve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-27,cc,1,NVIDIA : Tune In to the Top 5 NVIDIA Videos of 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-28,cc,2,Creature Feature : Safari Across 5 Animal-Focused AI Initiatives of 2023 | That’s a Wrap : GeForce NOW Celebrates Another Year of High-Performance Cloud Ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2023-12-29,cc,1,Nvidia launches new gaming chip for China to comply with US export controls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-02,cc,1,"NVIDIA : Ring in the New Year With 3D Artist Blendeered’s Futuristic, NVIDIA-The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-04,cc,1,"Search startup Perplexity AI valued at $520 mln in funding from Bezos, Nvidia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-08,cc,7,"Deepcell Announces Collaboration with NVIDIA to Accelerate Use of Generative Art | Wave of EV Makers Choose NVIDIA DRIVE for Automated Driving | Nvidia expands its reach in China's EV sector | NVIDIA and Developers Pioneer Lifelike Digital Characters for Games and Applicat | GeForce RTX 40 SUPER Series : New Heroes Debut in the Gaming and Creating Univer | NVIDIA Brings Generative AI to Millions, With Tensor Core GPUs, LLMs, Tools for  | Nvidia to launch China-focused AI chip in Q2 2024 -sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-09,cc,1,"Nasdaq soars on Nvidia, Boeing curbs gains on Dow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-10,cc,1,AI in recovery mode : China dismantles Nvidia GeForce gamers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-11,cc,1,India data centre firm Yotta's Nvidia AI chip orders to reach $1 bln -CEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-16,cc,1,Record 91% of investors expect lower short term bond yields in 12 months - BofA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-18,cc,2,"Meta ramps up AI efforts by building chip arsenal, consolidating teams | Meta bringing together AI research and product teams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-01-23,cc,1,Allxon Collaborates with NVIDIA to Deploy Generative AI at Industrial Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-01,cc,1,Nvidia's new China-focused AI chip set to be sold at similar price to Huawei pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-05,cc,3,"Nvidia: share price up, broker raises target | Nvidia: Goldman Sachs raises its price target | AI chip demand forces Huawei to slow smartphone production -sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-06,cc,1,Tech Ticks Up as AI Speculative Boom Continues -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-09,cc,4,"EXCLUSIVE-Nvidia chases $30 billion custom chip market -sources | Nvidia pursues $30 billion custom chip opportunity with new unit -sources | Nvidia Building Unit for Bespoke Cloud-Computing Chips, Reuters Reports | Exclusive-Nvidia chases $30 billion custom chip market with new unit -sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-12,cc,6,"Trending : Nvidia Battles With Amazon for Market Cap Rankings, Hits 52-Week High | Hunt for 'next Nvidia' draws options traders to Arm's soaring stock | Arm Stock Jumps Another 37%, Extending Rally | Beamr Shares Up Sixfold, Nvidia Shares Touch All-Time High | AI frenzy puts Nvidia ahead of Amazon in market value | Beamr Imaging Shares Surge on Nvidia Team-Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-15,cc,3,"AI adoption increasing sales in telecoms sector, Nvidia report shows | SoundHound AI, Nano-X Shares Surge After Nvidia Discloses Stakes | Asia techs bask in Nvidia afterglow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA,2024-02-16,cc,2,Nvidia: a week of record highs as earnings approach | Take Five: Two years of war and an AI bull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
